"#","FORM #","INCIDENT TITLE","INCIDENT DATE","LOCATION","DESCRIPTION","CATEGORY","LATITUDE","LONGITUDE","Who-1","Url-1","Technology-1","Language-1","Site description-1","Country-1","Start Date-1","End Date-1","FIRST NAME","LAST NAME","EMAIL","APPROVED","VERIFIED"
"2058","1","https://periodistasenriesgovenezuela.crowdmap.com","2014-11-26 17:03:00","Venezuela, Bolivarian Republic of","https://periodistasenriesgovenezuela.crowdmap.com","uncategorised,Crowdmap,medium","8","-66","","","","","","","","","","","","YES","NO"
"2051","1","https://13marta.crowdmap.com","2014-11-26 17:03:00","Russian Federation","https://13marta.crowdmap.com","uncategorised,Crowdmap,small","60","100","","","","","","","","","","","","YES","NO"
"2052","1","http://verdade.co.mz/cr_v27","2014-11-26 17:03:00","Mozambique","http://verdade.co.mz/cr_v27","uncategorised,Ushahidi,large","-18.25","35","","","","","","","","","","","","YES","NO"
"2053","1","https://oceanfriendlygardens.crowdmap.com","2014-11-26 17:03:00","United States","https://oceanfriendlygardens.crowdmap.com","uncategorised,Crowdmap,medium","38","-97","","","","","","","","","","","","YES","NO"
"2054","1","http://pomsta.crowdmap.com","2014-11-26 17:03:00","unknown","http://pomsta.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2048","1","https://unhstudentfieldsafety.crowdmap.com","2014-11-26 17:03:00","United States","https://unhstudentfieldsafety.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2049","1","http://crisisconnection.info/sandbox/dev/puimek","2014-11-26 17:03:00","United States","http://crisisconnection.info/sandbox/dev/puimek","uncategorised,Ushahidi,small","38","-97","","","","","","","","","","","","YES","NO"
"2050","1","https://decidetuconsumo.crowdmap.com","2014-11-26 17:03:00","Spain","https://decidetuconsumo.crowdmap.com","uncategorised,Crowdmap,small","40","-4","","","","","","","","","","","","YES","NO"
"2044","1","http://www.battutecinghiale.regione.umbria.it/ushahidi-dev","2014-11-26 17:02:00","Italy","http://www.battutecinghiale.regione.umbria.it/ushahidi-dev","uncategorised,Ushahidi,small","42.8333","12.8333","","","","","","","","","","","","YES","NO"
"2045","1","http://pcpndtrr.crowdmap.com","2014-11-26 17:02:00","India","http://pcpndtrr.crowdmap.com","uncategorised,Crowdmap,small","20","77","","","","","","","","","","","","YES","NO"
"2046","1","https://lojascidadao.crowdmap.com","2014-11-26 17:02:00","Portugal","https://lojascidadao.crowdmap.com","uncategorised,Crowdmap,small","39.5","-8","","","","","","","","","","","","YES","NO"
"2047","1","http://afgsim.crowdmap.com","2014-11-26 17:02:00","Afghanistan","http://afgsim.crowdmap.com","uncategorised,Crowdmap,small","33","65","","","","","","","","","","","","YES","NO"
"2040","1","http://crowdstem.com","2014-11-26 17:02:00","United States","http://crowdstem.com","uncategorised,Ushahidi,small","38","-97","","","","","","","","","","","","YES","NO"
"2041","1","https://foodsync.crowdmap.com","2014-11-26 17:02:00","United States","https://foodsync.crowdmap.com","uncategorised,Crowdmap,medium","38","-97","","","","","","","","","","","","YES","NO"
"2042","1","https://sandydc.crowdmap.com","2014-11-26 17:02:00","United States","https://sandydc.crowdmap.com","uncategorised,Crowdmap,medium","38","-97","","","","","","","","","","","","YES","NO"
"2043","1","https://pasqua2012.crowdmap.com","2014-11-26 17:02:00","unknown","https://pasqua2012.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2036","1","http://wfppcd.crowdmap.com","2014-11-26 17:02:00","Algeria","http://wfppcd.crowdmap.com","uncategorised,Crowdmap,small","28","3","","","","","","","","","","","","YES","NO"
"2037","1","http://skicolorado.crowdmap.com","2014-11-26 17:02:00","United States","http://skicolorado.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2038","1","https://reportatuapagon.crowdmap.com","2014-11-26 17:02:00","Venezuela, Bolivarian Republic of","https://reportatuapagon.crowdmap.com","uncategorised,Crowdmap,small","8","-66","","","","","","","","","","","","YES","NO"
"2039","1","https://sizzlinsyria.crowdmap.com","2014-11-26 17:02:00","Sudan","https://sizzlinsyria.crowdmap.com","uncategorised,Crowdmap,small","15","30","","","","","","","","","","","","YES","NO"
"2033","1","https://undisarawak.crowdmap.com","2014-11-26 17:02:00","Malaysia","https://undisarawak.crowdmap.com","uncategorised,Crowdmap,medium","2.5","112.5","","","","","","","","","","","","YES","NO"
"2034","1","http://jepesk.crowdmap.com","2014-11-26 17:02:00","unknown","http://jepesk.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2035","1","https://sbtftyphoonbopha.crowdmap.com","2014-11-26 17:02:00","Philippines","https://sbtftyphoonbopha.crowdmap.com","uncategorised,Crowdmap,small","13","122","","","","","","","","","","","","YES","NO"
"2029","1","http://maps.globalanimalwelfare.org","2014-11-26 17:02:00","Somalia","http://maps.globalanimalwelfare.org","uncategorised,Ushahidi,medium","9","49","","","","","","","","","","","","YES","NO"
"2030","1","http://uamap.112.ua","2014-11-26 17:02:00","Ukraine","http://uamap.112.ua","uncategorised,Ushahidi,very large","49","32","","","","","","","","","","","","YES","NO"
"2031","1","http://fixit.salamwatandar.com","2014-11-26 17:02:00","Afghanistan","http://fixit.salamwatandar.com","uncategorised,Ushahidi,medium","33","65","","","","","","","","","","","","YES","NO"
"2032","1","http://www.anciu.it","2014-11-26 17:02:00","Italy","http://www.anciu.it","uncategorised,Ushahidi,medium","42.8333","12.8333","","","","","","","","","","","","YES","NO"
"2026","1","https://peopleonwheels.crowdmap.com","2014-11-26 17:02:00","Russian Federation","https://peopleonwheels.crowdmap.com","uncategorised,Crowdmap,small","60","100","","","","","","","","","","","","YES","NO"
"2027","1","https://ledenice.crowdmap.com","2014-11-26 17:02:00","Serbia","https://ledenice.crowdmap.com","uncategorised,Crowdmap,small","44","21","","","","","","","","","","","","YES","NO"
"2028","1","https://hydrangea.crowdmap.com","2014-11-26 17:02:00","Japan","https://hydrangea.crowdmap.com","uncategorised,Crowdmap,small","36","138","","","","","","","","","","","","YES","NO"
"2022","1","https://uneds.crowdmap.com","2014-11-26 17:02:00","United States","https://uneds.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2023","1","http://crowd.dev.inmarsat.com","2014-11-26 17:02:00","unknown","http://crowd.dev.inmarsat.com","uncategorised,Ushahidi,small","0","0","","","","","","","","","","","","YES","NO"
"2024","1","https://cyclonegiovanna.crowdmap.com","2014-11-26 17:02:00","Madagascar","https://cyclonegiovanna.crowdmap.com","uncategorised,Crowdmap,small","-20","47","","","","","","","","","","","","YES","NO"
"2025","1","https://khartoumflood.crowdmap.com","2014-11-26 17:02:00","Sudan","https://khartoumflood.crowdmap.com","uncategorised,Crowdmap,small","15","30","","","","","","","","","","","","YES","NO"
"2018","1","https://sentinelandenterprise.crowdmap.com","2014-11-26 17:02:00","United States","https://sentinelandenterprise.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2019","1","https://aparcabiciszaragoza.crowdmap.com","2014-11-26 17:02:00","Spain","https://aparcabiciszaragoza.crowdmap.com","uncategorised,Crowdmap,medium","40","-4","","","","","","","","","","","","YES","NO"
"2020","1","https://partheniumafrica.crowdmap.com","2014-11-26 17:02:00","Tanzania","https://partheniumafrica.crowdmap.com","uncategorised,Crowdmap,small","-7","35","","","","","","","","","","","","YES","NO"
"2021","1","https://sdair.crowdmap.com","2014-11-26 17:02:00","Sudan","https://sdair.crowdmap.com","uncategorised,Crowdmap,small","15","30","","","","","","","","","","","","YES","NO"
"2014","1","https://ciclabiliromacapitale.crowdmap.com","2014-11-26 17:02:00","Italy","https://ciclabiliromacapitale.crowdmap.com","uncategorised,Crowdmap,medium","42.8333","12.8333","","","","","","","","","","","","YES","NO"
"2015","1","https://placeofpeace.crowdmap.com","2014-11-26 17:02:00","unknown","https://placeofpeace.crowdmap.com","uncategorised,Crowdmap,medium","0","0","","","","","","","","","","","","YES","NO"
"2016","1","http://wijstoppensteenkool.nl/report","2014-11-26 17:02:00","Netherlands","http://wijstoppensteenkool.nl/report","uncategorised,Ushahidi,small","52","5.5","","","","","","","","","","","","YES","NO"
"2017","1","https://powers.crowdmap.com","2014-11-26 17:02:00","United States","https://powers.crowdmap.com","uncategorised,Crowdmap,medium","38","-97","","","","","","","","","","","","YES","NO"
"2010","1","https://monumentosgijon.crowdmap.com","2014-11-26 17:02:00","unknown","https://monumentosgijon.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2011","1","https://saskatoonbikemap.crowdmap.com","2014-11-26 17:02:00","Canada","https://saskatoonbikemap.crowdmap.com","uncategorised,Crowdmap,medium","60","-95","","","","","","","","","","","","YES","NO"
"2012","1","https://gomatoday.crowdmap.com","2014-11-26 17:02:00","Democratic Republic of the Congo","https://gomatoday.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2013","1","https://zanzibarboataccident.crowdmap.com","2014-11-26 17:02:00","unknown","https://zanzibarboataccident.crowdmap.com","uncategorised,Crowdmap,medium","0","0","","","","","","","","","","","","YES","NO"
"2007","1","https://wtopelections.crowdmap.com","2014-11-26 17:02:00","United States","https://wtopelections.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2008","1","https://indiahealthtech2012.crowdmap.com","2014-11-26 17:02:00","India","https://indiahealthtech2012.crowdmap.com","uncategorised,Crowdmap,medium","20","77","","","","","","","","","","","","YES","NO"
"2009","1","http://wifipublico.crowdmap.com","2014-11-26 17:02:00","Colombia","http://wifipublico.crowdmap.com","uncategorised,Crowdmap,small","4","-72","","","","","","","","","","","","YES","NO"
"2004","1","http://project.crowdmap.com","2014-11-26 17:02:00","unknown","http://project.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2005","1","http://sos.cpsucsa.org","2014-11-26 17:02:00","Australia","http://sos.cpsucsa.org","uncategorised,Ushahidi,small","14","-27","","","","","","","","","","","","YES","NO"
"2006","1","https://networksen.crowdmap.com","2014-11-26 17:02:00","Moldova, Republic of","https://networksen.crowdmap.com","uncategorised,Crowdmap,small","47","29","","","","","","","","","","","","YES","NO"
"2000","1","https://mappingfinal.crowdmap.com","2014-11-26 17:02:00","United States","https://mappingfinal.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"2001","1","https://globalprotest1.crowdmap.com","2014-11-26 17:02:00","unknown","https://globalprotest1.crowdmap.com","uncategorised,Crowdmap,medium","0","0","","","","","","","","","","","","YES","NO"
"2002","1","http://samoasim.crowdmap.com","2014-11-26 17:02:00","unknown","http://samoasim.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"2003","1","https://rapjs10.crowdmap.com","2014-11-26 17:02:00","Malaysia","https://rapjs10.crowdmap.com","uncategorised,Crowdmap,small","2.5","112.5","","","","","","","","","","","","YES","NO"
"1997","1","https://vawmumbai.crowdmap.com","2014-11-26 17:02:00","India","https://vawmumbai.crowdmap.com","uncategorised,Crowdmap,small","20","77","","","","","","","","","","","","YES","NO"
"1998","1","https://disastersystemssummer2013.crowdmap.com","2014-11-26 17:02:00","unknown","https://disastersystemssummer2013.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"1999","1","https://protectstudents.crowdmap.com","2014-11-26 17:02:00","Morocco","https://protectstudents.crowdmap.com","uncategorised,Crowdmap,small","32","-5","","","","","","","","","","","","YES","NO"
"1993","1","http://radtaiwan.crowdmap.com","2014-11-26 17:02:00","Taiwan, Province of China","http://radtaiwan.crowdmap.com","uncategorised,Crowdmap,small","23.5","121","","","","","","","","","","","","YES","NO"
"1994","1","https://thimphuspaces.crowdmap.com","2014-11-26 17:02:00","Bhutan","https://thimphuspaces.crowdmap.com","uncategorised,Crowdmap,small","27.5","90.5","","","","","","","","","","","","YES","NO"
"1995","1","https://ayavolunteer.crowdmap.com","2014-11-26 17:02:00","Russian Federation","https://ayavolunteer.crowdmap.com","uncategorised,Crowdmap,small","60","100","","","","","","","","","","","","YES","NO"
"1996","1","https://segoviaviajes.crowdmap.com","2014-11-26 17:02:00","unknown","https://segoviaviajes.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"1989","1","https://justbecausefoundation.crowdmap.com","2014-11-26 17:02:00","Trinidad and Tobago","https://justbecausefoundation.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"1990","1","http://buffaloshootings.crowdmap.com","2014-11-26 17:02:00","United States","http://buffaloshootings.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"1991","1","https://ponderosafire.crowdmap.com","2014-11-26 17:02:00","United States","https://ponderosafire.crowdmap.com","uncategorised,Crowdmap,medium","38","-97","","","","","","","","","","","","YES","NO"
"1992","1","https://montenegrohazards.crowdmap.com","2014-11-26 17:02:00","Montenegro","https://montenegrohazards.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"1985","1","https://hamiltonsnow.crowdmap.com","2014-11-26 17:02:00","Canada","https://hamiltonsnow.crowdmap.com","uncategorised,Crowdmap,medium","60","-95","","","","","","","","","","","","YES","NO"
"1986","1","https://puddles1.crowdmap.com","2014-11-26 17:02:00","unknown","https://puddles1.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"1987","1","http://enjambre.cc/ushahidi","2014-11-26 17:02:00","Argentina","http://enjambre.cc/ushahidi","uncategorised,Ushahidi,small","11","-34","","","","","","","","","","","","YES","NO"
"1988","1","https://makerere.crowdmap.com","2014-11-26 17:02:00","Uganda","https://makerere.crowdmap.com","uncategorised,Crowdmap,small","1","32","","","","","","","","","","","","YES","NO"
"1981","1","http://ialovenionline.md/infractiuni","2014-11-26 17:02:00","Moldova, Republic of","http://ialovenionline.md/infractiuni","uncategorised,Ushahidi,small","47","29","","","","","","","","","","","","YES","NO"
"1982","1","https://mapyourart.crowdmap.com","2014-11-26 17:02:00","unknown","https://mapyourart.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"1983","1","https://southeastern.crowdmap.com","2014-11-26 17:02:00","United Kingdom","https://southeastern.crowdmap.com","uncategorised,Crowdmap,small","54","-2","","","","","","","","","","","","YES","NO"
"1984","1","http://lovemap.tba.tw","2014-11-26 17:02:00","Taiwan, Province of China","http://lovemap.tba.tw","uncategorised,Ushahidi,large","23.5","121","","","","","","","","","","","","YES","NO"
"1977","1","https://tcheentretere.crowdmap.com","2014-11-26 17:02:00","Brazil","https://tcheentretere.crowdmap.com","uncategorised,Crowdmap,small","31","-10","","","","","","","","","","","","YES","NO"
"1978","1","https://streetwatch.crowdmap.com","2014-11-26 17:02:00","unknown","https://streetwatch.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"1979","1","https://trastornobipolar.crowdmap.com","2014-11-26 17:02:00","Spain","https://trastornobipolar.crowdmap.com","uncategorised,Crowdmap,small","40","-4","","","","","","","","","","","","YES","NO"
"1980","1","https://fruittreemccloud.crowdmap.com","2014-11-26 17:02:00","United States","https://fruittreemccloud.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"1973","1","https://ecmo.crowdmap.com","2014-11-26 17:02:00","Russian Federation","https://ecmo.crowdmap.com","uncategorised,Crowdmap,small","60","100","","","","","","","","","","","","YES","NO"
"1974","1","https://kazakhstanvote2011.crowdmap.com","2014-11-26 17:02:00","Kazakhstan","https://kazakhstanvote2011.crowdmap.com","uncategorised,Crowdmap,medium","48","66","","","","","","","","","","","","YES","NO"
"1975","1","http://leerstand.crowdmap.com","2014-11-26 17:02:00","Germany","http://leerstand.crowdmap.com","uncategorised,Crowdmap,small","51","9","","","","","","","","","","","","YES","NO"
"1976","1","SK Watch","2014-11-26 17:02:00","Philippines","Tracking Sangguniang Kabataan Governance Performance https://skwatch.crowdmap.com","Infrastructure,Crowdmap,small","13","122","","https://skwatch.crowdmap.com","Crowdmap","English","","Philippines","","","","","","YES","NO"
"1970","1","http://vforce.crowdmap.com","2014-11-26 17:02:00","unknown","http://vforce.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"1971","1","https://exp1234.crowdmap.com","2014-11-26 17:02:00","India","https://exp1234.crowdmap.com","uncategorised,Crowdmap,small","20","77","","","","","","","","","","","","YES","NO"
"1972","1","https://searchingforgoodness.crowdmap.com","2014-11-26 17:02:00","Algeria","https://searchingforgoodness.crowdmap.com","uncategorised,Crowdmap,small","28","3","","","","","","","","","","","","YES","NO"
"1966","1","https://okicemap.crowdmap.com","2014-11-26 17:02:00","unknown","https://okicemap.crowdmap.com","uncategorised,Crowdmap,large","0","0","","","","","","","","","","","","YES","NO"
"1967","1","http://ad2011sg.crowdmap.com","2014-11-26 17:02:00","Malaysia","http://ad2011sg.crowdmap.com","uncategorised,Crowdmap,small","2.5","112.5","","","","","","","","","","","","YES","NO"
"1968","1","https://vtresponse.crowdmap.com","2014-11-26 17:02:00","United States","https://vtresponse.crowdmap.com","uncategorised,Crowdmap,medium","38","-97","","","","","","","","","","","","YES","NO"
"1969","1","http://arisehighlandpark.crowdmap.com","2014-11-26 17:02:00","United States","http://arisehighlandpark.crowdmap.com","uncategorised,Crowdmap,medium","38","-97","","","","","","","","","","","","YES","NO"
"1962","1","http://maidireaperitivo.crowdmap.com","2014-11-26 17:02:00","Italy","http://maidireaperitivo.crowdmap.com","uncategorised,Crowdmap,small","42.8333","12.8333","","","","","","","","","","","","YES","NO"
"1963","1","https://tijeras.crowdmap.com","2014-11-26 17:02:00","Spain","https://tijeras.crowdmap.com","uncategorised,Crowdmap,small","40","-4","","","","","","","","","","","","YES","NO"
"1964","1","http://geo.montereycert.org/ush","2014-11-26 17:02:00","United States","http://geo.montereycert.org/ush","uncategorised,Ushahidi,small","38","-97","","","","","","","","","","","","YES","NO"
"1965","1","http://maps.themechanism.com","2014-11-26 17:02:00","United States","http://maps.themechanism.com","uncategorised,Ushahidi,medium","38","-97","","","","","","","","","","","","YES","NO"
"1958","1","https://jiep.crowdmap.com","2014-11-26 17:02:00","Indonesia","https://jiep.crowdmap.com","uncategorised,Crowdmap,small","-5","120","","","","","","","","","","","","YES","NO"
"1959","1","https://collegefootball.crowdmap.com","2014-11-26 17:02:00","United States","https://collegefootball.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"1960","1","https://traficogt.crowdmap.com","2014-11-26 17:02:00","Guatemala","https://traficogt.crowdmap.com","uncategorised,Crowdmap,large","15.5","-90.25","","","","","","","","","","","","YES","NO"
"1961","1","http://appleseedsvolunteers.crowdmap.com","2014-11-26 17:02:00","Israel","http://appleseedsvolunteers.crowdmap.com","uncategorised,Crowdmap,small","31.75","34.75","","","","","","","","","","","","YES","NO"
"1954","1","http://disastermaptimeline.crowdmap.com","2014-11-26 17:02:00","Niger","http://disastermaptimeline.crowdmap.com","uncategorised,Crowdmap,small","18","10","","","","","","","","","","","","YES","NO"
"1955","1","https://cargobikesitalia.crowdmap.com","2014-11-26 17:02:00","Italy","https://cargobikesitalia.crowdmap.com","uncategorised,Crowdmap,small","42.8333","12.8333","","","","","","","","","","","","YES","NO"
"1956","1","http://cics.crowdmap.com","2014-11-26 17:02:00","Sudan","http://cics.crowdmap.com","uncategorised,Crowdmap,small","15","30","","","","","","","","","","","","YES","NO"
"1957","1","https://unescotelemedicine.crowdmap.com","2014-11-26 17:02:00","Spain","https://unescotelemedicine.crowdmap.com","uncategorised,Crowdmap,medium","40","-4","","","","","","","","","","","","YES","NO"
"1950","1","https://acquaconarsenico.crowdmap.com","2014-11-26 17:02:00","Italy","https://acquaconarsenico.crowdmap.com","uncategorised,Crowdmap,small","42.8333","12.8333","","","","","","","","","","","","YES","NO"
"1951","1","http://162to52.crowdmap.com","2014-11-26 17:02:00","unknown","http://162to52.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"1952","1","https://boulderflood2013b.crowdmap.com","2014-11-26 17:02:00","United States","https://boulderflood2013b.crowdmap.com","uncategorised,Crowdmap,medium","38","-97","","","","","","","","","","","","YES","NO"
"1953","1","https://girlsinstem.crowdmap.com","2014-11-26 17:02:00","United States","https://girlsinstem.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"1946","1","http://tuftsmappingclasspractice16.crowdmap.com","2014-11-26 17:02:00","Dominican Republic","http://tuftsmappingclasspractice16.crowdmap.com","uncategorised,Crowdmap,medium","19","-70","","","","","","","","","","","","YES","NO"
"1947","1","https://ifrcbcsoutheastasia.crowdmap.com","2014-11-26 17:02:00","unknown","https://ifrcbcsoutheastasia.crowdmap.com","uncategorised,Crowdmap,small","0","0","","","","","","","","","","","","YES","NO"
"1948","1","https://bicingbarna.crowdmap.com","2014-11-26 17:02:00","unknown","https://bicingbarna.crowdmap.com","uncategorised,Crowdmap,large","0","0","","","","","","","","","","","","YES","NO"
"1949","1","https://nodrogapg.crowdmap.com","2014-11-26 17:02:00","Italy","https://nodrogapg.crowdmap.com","uncategorised,Crowdmap,small","42.8333","12.8333","","","","","","","","","","","","YES","NO"
"1943","1","http://bezdomnik.com","2014-11-26 17:02:00","Bulgaria","http://bezdomnik.com","uncategorised,Ushahidi,small","43","25","","","","","","","","","","","","YES","NO"
"1944","1","https://pacomurcia.crowdmap.com","2014-11-26 17:02:00","United States","https://pacomurcia.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"1945","1","http://bsir.ucg-sn.com","2014-11-26 17:02:00","Senegal","http://bsir.ucg-sn.com","uncategorised,Ushahidi,small","14","-14","","","","","","","","","","","","YES","NO"
"1939","1","http://fysdigitalmedia.crowdmap.com","2014-11-26 17:02:00","United States","http://fysdigitalmedia.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"1940","1","https://pacard61113.crowdmap.com","2014-11-26 17:02:00","unknown","https://pacard61113.crowdmap.com","uncategorised,Crowdmap,large","0","0","","","","","","","","","","","","YES","NO"
"1941","1","http://www.mintrans.tj/mdnra","2014-11-26 17:02:00","Tajikistan","http://www.mintrans.tj/mdnra","uncategorised,Ushahidi,small","39","71","","","","","","","","","","","","YES","NO"
"1942","1","https://procurasepublicos.crowdmap.com","2014-11-26 17:02:00","Brazil","https://procurasepublicos.crowdmap.com","uncategorised,Crowdmap,medium","31","-10","","","","","","","","","","","","YES","NO"
"1935","1","http://rutasaerobicas.com.ar","2014-11-26 17:02:00","Argentina","http://rutasaerobicas.com.ar","uncategorised,Ushahidi,medium","11","-34","","","","","","","","","","","","YES","NO"
"1936","1","https://domestichelpabuse.crowdmap.com","2014-11-26 17:02:00","Saudi Arabia","https://domestichelpabuse.crowdmap.com","uncategorised,Crowdmap,medium","25","45","","","","","","","","","","","","YES","NO"
"1937","1","http://makearabia.com","2014-11-26 17:02:00","unknown","http://makearabia.com","uncategorised,Ushahidi,small","0","0","","","","","","","","","","","","YES","NO"
"1938","1","http://rephotography.crowdmap.com","2014-11-26 17:02:00","Germany","http://rephotography.crowdmap.com","uncategorised,Crowdmap,small","51","9","","","","","","","","","","","","YES","NO"
"1932","1","https://medcompass.crowdmap.com","2014-11-26 17:02:00","Guatemala","https://medcompass.crowdmap.com","uncategorised,Crowdmap,small","15.5","-90.25","","","","","","","","","","","","YES","NO"
"1933","1","http://ushahidi.idrn.info/ushahidi","2014-11-26 17:02:00","unknown","http://ushahidi.idrn.info/ushahidi","uncategorised,Ushahidi,medium","0","0","","","","","","","","","","","","YES","NO"
"1934","1","http://gbv.act-namibia.org","2014-11-26 17:02:00","Namibia","http://gbv.act-namibia.org","uncategorised,Ushahidi,small","-22","17","","","","","","","","","","","","YES","NO"
"1928","1","https://robots.crowdmap.com","2014-11-26 17:02:00","Australia","https://robots.crowdmap.com","uncategorised,Crowdmap,small","14","-27","","","","","","","","","","","","YES","NO"
"1929","1","http://cliffswallow.crowdmap.com","2014-11-26 17:02:00","United States","http://cliffswallow.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"1930","1","http://gettingthere.crowdmap.com","2014-11-26 17:02:00","New Zealand","http://gettingthere.crowdmap.com","uncategorised,Crowdmap,small","-41","174","","","","","","","","","","","","YES","NO"
"1931","1","http://ke.takebackthetech.net/mapit","2014-11-26 17:02:00","Kenya","http://ke.takebackthetech.net/mapit","uncategorised,Ushahidi,small","1","38","","","","","","","","","","","","YES","NO"
"1924","1","https://opp2013.crowdmap.com","2014-11-26 17:02:00","United States","https://opp2013.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"1925","1","http://calendariolibre.com/eventos_abiertos","2014-11-26 17:02:00","unknown","http://calendariolibre.com/eventos_abiertos","uncategorised,Ushahidi,large","0","0","","","","","","","","","","","","YES","NO"
"1926","1","https://ssndes.crowdmap.com","2014-11-26 17:02:00","Colombia","https://ssndes.crowdmap.com","uncategorised,Crowdmap,medium","4","-72","","","","","","","","","","","","YES","NO"
"1927","1","http://kunshahed.net","2014-11-26 17:02:00","Lebanon","http://kunshahed.net","uncategorised,Ushahidi,small","33.8333","35.8333","","","","","","","","","","","","YES","NO"
"1921","1","https://frutalesdebariloche.crowdmap.com","2014-11-26 17:02:00","Argentina","https://frutalesdebariloche.crowdmap.com","uncategorised,Crowdmap,small","11","-34","","","","","","","","","","","","YES","NO"
"1922","1","https://akubari2013.crowdmap.com","2014-11-26 17:02:00","Italy","https://akubari2013.crowdmap.com","uncategorised,Crowdmap,small","42.8333","12.8333","","","","","","","","","","","","YES","NO"
"1923","1","https://mahafizz.crowdmap.com","2014-11-26 17:02:00","Pakistan","https://mahafizz.crowdmap.com","uncategorised,Crowdmap,small","30","70","","","","","","","","","","","","YES","NO"
"1917","1","https://renewdanforth.crowdmap.com","2014-11-26 17:02:00","Canada","https://renewdanforth.crowdmap.com","uncategorised,Crowdmap,small","60","-95","","","","","","","","","","","","YES","NO"
"1918","1","https://forcom.crowdmap.com","2014-11-26 17:02:00","unknown","https://forcom.crowdmap.com","uncategorised,Crowdmap,medium","0","0","","","","","","","","","","","","YES","NO"
"1919","1","http://addisalerts.arifmobile.com","2014-11-26 17:02:00","Ethiopia","http://addisalerts.arifmobile.com","uncategorised,Ushahidi,small","8","38","","","","","","","","","","","","YES","NO"
"1920","1","https://poinhatyai.crowdmap.com","2014-11-26 17:02:00","Thailand","https://poinhatyai.crowdmap.com","uncategorised,Crowdmap,medium","15","100","","","","","","","","","","","","YES","NO"
"1913","1","https://nijc.crowdmap.com","2014-11-26 17:02:00","United States","https://nijc.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
"1914","1","https://butaleja.crowdmap.com","2014-11-26 17:02:00","Central African Republic","https://butaleja.crowdmap.com","uncategorised,Crowdmap,small","7","20","","","","","","","","","","","","YES","NO"
"1915","1","Metro Manila Traffic Tracker","2014-11-26 17:02:00","Philippines","https://paysonprojectict4d.crowdmap.com","Traffic,Crowdmap,small","13","122","","https://paysonprojectict4d.crowdmap.com","Crowdmap","English","","Philippines","","","","","","YES","NO"
"1916","1","https://pomaceousdetroit.crowdmap.com","2014-11-26 17:02:00","United States","https://pomaceousdetroit.crowdmap.com","uncategorised,Crowdmap,small","38","-97","","","","","","","","","","","","YES","NO"
